order_id,product_category,brand,price,discount_percent,discounted_price,quantity_sold,total_revenue,rating,review_count,customer_region,customer_city,payment_method,order_status,shipping_method,customer_segment,sales_channel,device_type,product_condition,seller_type,return_status,delivery_rating,season,promotion_type,membership,gender,delivery_days
10621,Beauty,Puma,2443.73,55,1099.68,1,1099.68,2.7,7021,North,Mumbai,Credit Card,Delivered,Standard,Premium,Amazon.in,Mobile,New,Amazon,Returned,Poor,Monsoon,No Promotion,Non-Prime,Male,7
10622,Home & Kitchen,HP,85672.02,32,58256.97,9,524312.73,2.8,15185,North,Vijayawada,Net Banking,Shipped,Express,Premium,Desktop Web,Tablet,New,Amazon,Not Returned,Average,Summer,Lightning Deal,Non-Prime,Male,7
10623,Grocery,Amazon Basics,69499.85,31,47954.9,7,335684.3,4.3,5868,North,Kolkata,Net Banking,Delivered,Prime,Regular,Mobile Web,Tablet,Renewed,Marketplace,Not Returned,Good,Spring,Lightning Deal,Non-Prime,Male,9
10624,Home & Kitchen,Apple,76854.04,58,32278.7,1,32278.7,2.7,13071,South,Mumbai,Net Banking,Shipped,Prime,New,Amazon App,Mobile,Renewed,Amazon,Returned,Poor,Summer,Festival Sale,Non-Prime,Male,10
10625,Books,Nike,83630.25,27,61050.08,3,183150.24,4.8,8041,West,Mumbai,Credit Card,Cancelled,Prime,Premium,Mobile Web,Tablet,Renewed,Amazon,Not Returned,Excellent,Monsoon,Festival Sale,Non-Prime,Female,7
10626,Home & Kitchen,Nike,12445.5,36,7965.12,5,39825.6,4.4,16515,Central,Chennai,Credit Card,Cancelled,Standard,Regular,Desktop Web,Mobile,Renewed,Amazon,Returned,Good,Summer,Festival Sale,Prime,Female,2
10627,Books,Samsung,82279.62,40,49367.77,4,197471.08,3.3,44075,North,Chennai,Cash on Delivery,Cancelled,Prime,VIP,Desktop Web,Desktop,New,Marketplace,Returned,Poor,Summer,Bank Offer,Non-Prime,Female,1
10628,Sports,Samsung,50562.32,11,45000.46,2,90000.92,3.4,40058,South,Mumbai,Debit Card,Delivered,Prime,Premium,Desktop Web,Mobile,Renewed,Amazon,Not Returned,Average,Monsoon,Bank Offer,Non-Prime,Other,1
10629,Grocery,Nike,88574.28,8,81488.34,1,81488.34,3.8,48263,South,Delhi,Debit Card,Returned,Express,Premium,Desktop Web,Mobile,New,Amazon,Not Returned,Poor,Summer,No Promotion,Non-Prime,Male,7
10630,Grocery,Amazon Basics,88680.34,49,45226.97,4,180907.88,3.4,25966,South,Vijayawada,Cash on Delivery,Shipped,Prime,New,Desktop Web,Desktop,New,Marketplace,Not Returned,Excellent,Winter,Festival Sale,Non-Prime,Female,5
10631,Electronics,boAt,2611.97,54,1201.51,7,8410.57,4.5,39284,West,Kolkata,Cash on Delivery,Cancelled,Standard,Premium,Desktop Web,Mobile,New,Marketplace,Returned,Good,Summer,Coupon,Prime,Male,4
10632,Beauty,Lenovo,38408.95,10,34568.06,4,138272.24,4.9,42109,Central,Mumbai,Amazon Pay,Shipped,Standard,Premium,Mobile Web,Desktop,New,Marketplace,Returned,Poor,Summer,Festival Sale,Prime,Male,5
10633,Books,Apple,52733.6,32,35858.85,9,322729.65,4.0,44470,West,Pune,Net Banking,Delivered,Standard,VIP,Amazon.in,Desktop,New,Amazon,Not Returned,Excellent,Spring,Bank Offer,Prime,Other,10
10634,Electronics,boAt,67899.34,18,55677.46,8,445419.68,3.6,22290,East,Vijayawada,Cash on Delivery,Returned,Express,Regular,Mobile Web,Mobile,New,Marketplace,Not Returned,Poor,Spring,Festival Sale,Prime,Other,10
10635,Home & Kitchen,Puma,28760.39,53,13517.38,8,108139.04,3.1,30702,South,Chennai,UPI,Delivered,Express,Regular,Amazon App,Tablet,Renewed,Amazon,Not Returned,Poor,Monsoon,Bank Offer,Prime,Female,6
10636,Home & Kitchen,Lenovo,25362.8,56,11159.63,5,55798.15,4.1,28223,East,Pune,Debit Card,Shipped,Same Day,New,Mobile Web,Tablet,New,Marketplace,Returned,Good,Monsoon,Festival Sale,Non-Prime,Female,10
10637,Electronics,Lenovo,38249.32,41,22567.1,1,22567.1,4.2,33575,North,Chennai,Cash on Delivery,Returned,Prime,VIP,Desktop Web,Desktop,New,Amazon,Returned,Average,Spring,Coupon,Prime,Other,6
10638,Grocery,HP,50192.68,33,33629.1,9,302661.9,4.2,45799,North,Chennai,UPI,Returned,Express,Regular,Mobile Web,Tablet,New,Marketplace,Returned,Average,Winter,No Promotion,Prime,Other,1
10639,Home & Kitchen,Amazon Basics,95123.39,6,89415.99,2,178831.98,2.6,49202,West,Vijayawada,UPI,Delivered,Standard,VIP,Amazon.in,Tablet,Renewed,Amazon,Not Returned,Excellent,Summer,Coupon,Non-Prime,Male,2
10640,Toys,Amazon Basics,76257.42,30,53380.19,6,320281.14,4.7,44168,Central,Chennai,UPI,Cancelled,Standard,Regular,Amazon App,Mobile,Renewed,Amazon,Not Returned,Excellent,Winter,Bank Offer,Non-Prime,Male,3
10641,Sports,Lenovo,43045.25,51,21092.17,10,210921.7,3.3,21661,East,Warangal,Amazon Pay,Shipped,Express,VIP,Mobile Web,Desktop,New,Marketplace,Returned,Excellent,Winter,Lightning Deal,Prime,Female,4
10642,Sports,HP,5624.74,1,5568.49,5,27842.45,4.4,16439,Central,Hyderabad,Amazon Pay,Processing,Express,New,Amazon.in,Desktop,Renewed,Marketplace,Not Returned,Good,Spring,Coupon,Non-Prime,Female,6
10643,Toys,Apple,17017.36,18,13954.24,10,139542.4,4.4,36432,West,Warangal,UPI,Processing,Express,Premium,Mobile Web,Mobile,New,Amazon,Not Returned,Average,Monsoon,Festival Sale,Non-Prime,Other,9
10644,Electronics,Lenovo,45700.26,37,28791.16,8,230329.28,4.1,33511,North,Hyderabad,Amazon Pay,Delivered,Same Day,New,Amazon App,Tablet,Renewed,Marketplace,Not Returned,Excellent,Summer,No Promotion,Prime,Female,2
10645,Toys,Philips,81418.82,31,56178.99,3,168536.97,3.5,31147,Central,Visakhapatnam,Net Banking,Shipped,Standard,Regular,Mobile Web,Desktop,New,Amazon,Not Returned,Excellent,Monsoon,Festival Sale,Non-Prime,Male,8
10646,Books,Samsung,38192.41,9,34755.09,6,208530.54,4.0,29114,Central,Visakhapatnam,UPI,Shipped,Same Day,New,Desktop Web,Tablet,Renewed,Marketplace,Returned,Poor,Winter,Festival Sale,Prime,Other,9
10647,Books,Samsung,53940.97,40,32364.58,6,194187.48,2.6,6030,North,Chennai,Net Banking,Delivered,Same Day,Premium,Mobile Web,Desktop,Renewed,Marketplace,Not Returned,Poor,Winter,Coupon,Prime,Male,2
10648,Electronics,boAt,89201.13,7,82957.05,10,829570.5,4.4,24515,East,Kolkata,Net Banking,Shipped,Prime,New,Amazon.in,Desktop,Renewed,Amazon,Returned,Excellent,Monsoon,No Promotion,Non-Prime,Other,9
10649,Toys,Puma,91395.87,25,68546.9,3,205640.7,2.7,47429,North,Kolkata,UPI,Cancelled,Standard,Regular,Mobile Web,Desktop,New,Marketplace,Returned,Poor,Monsoon,Lightning Deal,Prime,Other,7
10650,Books,Samsung,21733.34,29,15430.67,7,108014.69,3.5,47743,Central,Hyderabad,Debit Card,Delivered,Standard,Regular,Amazon.in,Desktop,New,Marketplace,Not Returned,Poor,Spring,Festival Sale,Prime,Male,9
10651,Grocery,Sony,4549.77,10,4094.79,4,16379.16,2.8,30333,East,Pune,UPI,Cancelled,Express,New,Amazon App,Tablet,New,Amazon,Returned,Poor,Monsoon,No Promotion,Non-Prime,Female,6
10652,Toys,boAt,30678.97,40,18407.38,5,92036.9,4.6,79,East,Vijayawada,UPI,Shipped,Express,Premium,Mobile Web,Tablet,Renewed,Amazon,Returned,Good,Monsoon,Lightning Deal,Non-Prime,Female,2
10653,Grocery,Samsung,69640.07,19,56408.46,9,507676.14,3.9,47577,North,Chennai,Amazon Pay,Delivered,Prime,New,Amazon App,Tablet,Renewed,Marketplace,Not Returned,Excellent,Spring,Festival Sale,Non-Prime,Female,8
10654,Books,Puma,95120.0,59,38999.2,6,233995.2,4.2,29048,Central,Vijayawada,UPI,Shipped,Same Day,Premium,Amazon App,Tablet,New,Amazon,Returned,Excellent,Monsoon,No Promotion,Non-Prime,Female,10
10655,Sports,Amazon Basics,7886.79,19,6388.3,10,63883.0,4.2,44900,West,Warangal,Debit Card,Delivered,Express,VIP,Mobile Web,Mobile,Renewed,Marketplace,Returned,Poor,Winter,Coupon,Prime,Male,9
10656,Books,Amazon Basics,3041.68,8,2798.35,4,11193.4,4.6,2966,Central,Kolkata,Amazon Pay,Shipped,Express,Premium,Amazon.in,Desktop,New,Marketplace,Returned,Good,Monsoon,Festival Sale,Non-Prime,Other,8
10657,Grocery,Apple,88436.89,7,82246.31,8,657970.48,2.8,48302,South,Delhi,Credit Card,Cancelled,Standard,VIP,Amazon App,Desktop,New,Amazon,Returned,Poor,Summer,Festival Sale,Non-Prime,Male,2
10658,Fashion,Lenovo,74863.9,59,30694.2,9,276247.8,4.1,3728,West,Warangal,Credit Card,Cancelled,Standard,New,Amazon App,Desktop,New,Amazon,Returned,Good,Winter,No Promotion,Prime,Female,8
10659,Beauty,Philips,99225.41,14,85333.85,10,853338.5,3.9,37304,East,Warangal,Net Banking,Shipped,Express,Premium,Mobile Web,Mobile,New,Amazon,Returned,Excellent,Spring,Festival Sale,Prime,Female,3
10660,Home & Kitchen,Amazon Basics,39798.93,33,26665.28,5,133326.4,2.6,49277,West,Hyderabad,Net Banking,Delivered,Standard,VIP,Mobile Web,Tablet,Renewed,Amazon,Returned,Poor,Winter,Lightning Deal,Prime,Male,3
10661,Toys,HP,41720.88,23,32125.08,2,64250.16,3.0,38581,East,Bengaluru,Debit Card,Processing,Prime,VIP,Mobile Web,Desktop,Renewed,Amazon,Returned,Excellent,Spring,Festival Sale,Prime,Other,9
10662,Fashion,Samsung,17395.72,32,11829.09,6,70974.54,3.2,24794,East,Warangal,Cash on Delivery,Cancelled,Express,VIP,Mobile Web,Tablet,Renewed,Amazon,Not Returned,Good,Summer,Bank Offer,Non-Prime,Male,9
10663,Books,HP,11760.55,40,7056.33,8,56450.64,2.7,947,West,Chennai,Credit Card,Cancelled,Standard,Regular,Mobile Web,Tablet,New,Marketplace,Not Returned,Average,Summer,Lightning Deal,Non-Prime,Male,9
10664,Sports,Puma,57955.06,40,34773.04,5,173865.2,3.4,12565,East,Mumbai,Net Banking,Processing,Prime,New,Desktop Web,Mobile,Renewed,Marketplace,Not Returned,Good,Winter,No Promotion,Prime,Male,4
10665,Electronics,Amazon Basics,36554.64,44,20470.6,1,20470.6,2.6,15844,East,Mumbai,Credit Card,Shipped,Standard,VIP,Mobile Web,Mobile,New,Amazon,Returned,Average,Monsoon,Lightning Deal,Prime,Other,7
10666,Books,Philips,8214.58,39,5010.89,8,40087.12,3.9,594,South,Chennai,Debit Card,Delivered,Standard,Premium,Amazon.in,Tablet,New,Marketplace,Returned,Excellent,Winter,Bank Offer,Prime,Male,8
10667,Sports,Puma,88720.31,26,65653.03,9,590877.27,3.0,21414,Central,Bengaluru,Debit Card,Shipped,Standard,VIP,Amazon App,Desktop,New,Marketplace,Returned,Excellent,Winter,Bank Offer,Prime,Male,5
10668,Beauty,Sony,19994.98,20,15995.98,1,15995.98,3.2,30690,Central,Bengaluru,Cash on Delivery,Returned,Express,Regular,Amazon.in,Desktop,New,Marketplace,Not Returned,Poor,Summer,Festival Sale,Non-Prime,Female,1
10669,Books,Sony,74907.72,4,71911.41,8,575291.28,4.8,16524,South,Hyderabad,Cash on Delivery,Cancelled,Same Day,New,Amazon.in,Mobile,New,Marketplace,Not Returned,Average,Spring,Festival Sale,Prime,Male,9
10670,Grocery,HP,28365.41,60,11346.16,10,113461.6,3.8,27469,West,Kolkata,Amazon Pay,Returned,Standard,Regular,Desktop Web,Mobile,New,Amazon,Not Returned,Good,Winter,Coupon,Non-Prime,Female,6
10671,Electronics,Lenovo,81326.9,34,53675.75,2,107351.5,3.2,19439,North,Vijayawada,Debit Card,Cancelled,Prime,Regular,Mobile Web,Mobile,Renewed,Marketplace,Returned,Excellent,Monsoon,Lightning Deal,Prime,Female,3
10672,Sports,boAt,12015.0,20,9612.0,4,38448.0,4.0,26206,North,Bengaluru,Net Banking,Cancelled,Express,Regular,Amazon App,Mobile,Renewed,Marketplace,Not Returned,Average,Summer,Coupon,Non-Prime,Female,3
10673,Sports,Lenovo,75654.95,3,73385.3,2,146770.6,3.0,46785,North,Delhi,Credit Card,Returned,Express,Premium,Amazon.in,Mobile,Renewed,Amazon,Not Returned,Good,Winter,Bank Offer,Non-Prime,Other,10
10674,Sports,Apple,9991.26,48,5195.46,2,10390.92,2.7,36973,South,Hyderabad,UPI,Returned,Prime,New,Mobile Web,Mobile,Renewed,Amazon,Returned,Average,Winter,Festival Sale,Non-Prime,Female,1
10675,Beauty,Lenovo,44801.2,47,23744.64,10,237446.4,2.6,21555,South,Visakhapatnam,Cash on Delivery,Shipped,Standard,New,Mobile Web,Mobile,New,Amazon,Not Returned,Good,Monsoon,Festival Sale,Non-Prime,Male,8
10676,Books,Apple,73452.63,15,62434.74,3,187304.22,4.9,7782,East,Pune,UPI,Returned,Same Day,Premium,Desktop Web,Desktop,New,Amazon,Returned,Good,Winter,Festival Sale,Prime,Male,2
10677,Beauty,Apple,17486.19,56,7693.92,8,61551.36,4.3,2660,North,Visakhapatnam,Net Banking,Shipped,Standard,New,Desktop Web,Mobile,Renewed,Marketplace,Not Returned,Good,Winter,No Promotion,Non-Prime,Female,1
10678,Toys,Philips,28708.37,30,20095.86,4,80383.44,4.5,48781,West,Hyderabad,Cash on Delivery,Shipped,Prime,Regular,Desktop Web,Mobile,Renewed,Amazon,Returned,Good,Winter,Bank Offer,Prime,Female,7
10679,Home & Kitchen,Amazon Basics,86502.75,25,64877.06,7,454139.42,5.0,39624,West,Warangal,UPI,Shipped,Express,New,Amazon App,Desktop,Renewed,Marketplace,Returned,Average,Winter,Festival Sale,Non-Prime,Male,9
10680,Home & Kitchen,Philips,88533.91,51,43381.62,10,433816.2,4.8,6089,North,Vijayawada,Net Banking,Cancelled,Same Day,Premium,Amazon.in,Desktop,Renewed,Marketplace,Returned,Average,Monsoon,Bank Offer,Non-Prime,Female,6
10681,Toys,Apple,4683.56,34,3091.15,3,9273.45,4.3,5318,North,Pune,Credit Card,Cancelled,Express,Regular,Desktop Web,Tablet,Renewed,Amazon,Returned,Poor,Winter,Festival Sale,Prime,Other,8
10682,Books,Puma,16974.44,5,16125.72,10,161257.2,4.2,26605,North,Visakhapatnam,Net Banking,Returned,Prime,Premium,Desktop Web,Mobile,Renewed,Amazon,Returned,Average,Winter,Lightning Deal,Prime,Female,8
10683,Grocery,Sony,11922.7,32,8107.44,3,24322.32,3.3,29400,South,Pune,Amazon Pay,Cancelled,Standard,VIP,Desktop Web,Mobile,Renewed,Amazon,Not Returned,Average,Winter,Bank Offer,Non-Prime,Other,9
10684,Beauty,Apple,18132.37,20,14505.9,2,29011.8,2.8,15405,South,Delhi,Cash on Delivery,Returned,Same Day,Regular,Amazon.in,Mobile,Renewed,Amazon,Returned,Poor,Summer,Coupon,Non-Prime,Other,7
10685,Electronics,Philips,97023.73,15,82470.17,6,494821.02,3.9,30209,South,Delhi,Debit Card,Cancelled,Express,Regular,Amazon.in,Mobile,New,Amazon,Returned,Average,Monsoon,No Promotion,Prime,Other,9
10686,Sports,Puma,55254.19,46,29837.26,6,179023.56,3.9,8062,Central,Delhi,Credit Card,Delivered,Express,New,Desktop Web,Tablet,New,Amazon,Returned,Good,Summer,Coupon,Non-Prime,Female,9
10687,Sports,Philips,46916.62,38,29088.3,1,29088.3,4.9,17424,West,Hyderabad,UPI,Delivered,Express,Regular,Desktop Web,Desktop,New,Marketplace,Returned,Excellent,Summer,Bank Offer,Prime,Other,1
10688,Books,Lenovo,98448.84,33,65960.72,7,461725.04,3.6,41274,West,Vijayawada,Cash on Delivery,Returned,Standard,Premium,Mobile Web,Desktop,New,Marketplace,Not Returned,Excellent,Monsoon,Festival Sale,Prime,Other,6
10689,Grocery,Samsung,55783.22,41,32912.1,4,131648.4,4.2,23987,East,Hyderabad,Debit Card,Cancelled,Same Day,New,Desktop Web,Mobile,Renewed,Marketplace,Returned,Poor,Summer,Bank Offer,Prime,Female,8
10690,Home & Kitchen,HP,66178.57,56,29118.57,3,87355.71,3.9,44419,South,Mumbai,Net Banking,Cancelled,Standard,VIP,Amazon App,Mobile,New,Marketplace,Not Returned,Average,Summer,No Promotion,Non-Prime,Other,10
10691,Home & Kitchen,boAt,33409.5,59,13697.9,8,109583.2,2.9,20556,Central,Warangal,Debit Card,Shipped,Standard,Premium,Amazon App,Mobile,Renewed,Amazon,Returned,Average,Summer,Bank Offer,Non-Prime,Female,9
10692,Sports,Philips,38334.06,14,32967.29,2,65934.58,4.0,27601,Central,Warangal,Cash on Delivery,Processing,Standard,VIP,Desktop Web,Tablet,New,Amazon,Returned,Poor,Monsoon,Festival Sale,Prime,Male,4
10693,Books,boAt,59521.06,5,56545.01,9,508905.09,3.9,19330,West,Delhi,Cash on Delivery,Returned,Prime,VIP,Amazon.in,Tablet,Renewed,Marketplace,Not Returned,Excellent,Winter,Coupon,Prime,Other,2
10694,Beauty,Nike,7163.62,1,7091.98,8,56735.84,3.7,15730,South,Mumbai,Amazon Pay,Processing,Prime,VIP,Mobile Web,Desktop,Renewed,Marketplace,Not Returned,Good,Spring,Lightning Deal,Prime,Female,9
10695,Home & Kitchen,Philips,25736.11,23,19816.8,8,158534.4,3.8,3236,East,Bengaluru,Amazon Pay,Processing,Prime,Regular,Amazon.in,Mobile,New,Marketplace,Not Returned,Average,Spring,Coupon,Prime,Male,9
10696,Beauty,Samsung,19840.81,55,8928.36,3,26785.08,2.9,3680,South,Bengaluru,Debit Card,Returned,Same Day,Premium,Desktop Web,Mobile,New,Amazon,Returned,Poor,Monsoon,Festival Sale,Non-Prime,Other,8
10697,Grocery,boAt,1785.16,48,928.28,4,3713.12,3.7,30312,North,Delhi,Net Banking,Cancelled,Standard,Premium,Amazon App,Mobile,Renewed,Amazon,Not Returned,Good,Spring,Festival Sale,Prime,Other,3
10698,Home & Kitchen,Apple,53781.75,27,39260.68,2,78521.36,4.0,48151,South,Visakhapatnam,Debit Card,Returned,Standard,Regular,Mobile Web,Mobile,Renewed,Amazon,Returned,Poor,Monsoon,No Promotion,Non-Prime,Female,5
10699,Home & Kitchen,Philips,56192.07,0,56192.07,2,112384.14,3.7,21191,North,Hyderabad,Cash on Delivery,Processing,Prime,New,Amazon.in,Tablet,Renewed,Marketplace,Not Returned,Poor,Monsoon,Bank Offer,Prime,Male,2
10700,Fashion,Amazon Basics,38516.13,0,38516.13,4,154064.52,3.7,44066,North,Delhi,Cash on Delivery,Cancelled,Standard,VIP,Amazon.in,Desktop,New,Marketplace,Not Returned,Poor,Spring,Bank Offer,Non-Prime,Female,3
10701,Home & Kitchen,HP,27018.0,27,19723.14,6,118338.84,2.7,17921,East,Kolkata,UPI,Delivered,Standard,Premium,Desktop Web,Desktop,New,Amazon,Returned,Excellent,Summer,Coupon,Non-Prime,Other,1
10702,Toys,Samsung,65274.58,35,42428.48,5,212142.4,3.0,36640,West,Pune,Amazon Pay,Returned,Express,Regular,Mobile Web,Tablet,Renewed,Amazon,Not Returned,Excellent,Winter,Lightning Deal,Non-Prime,Other,4
10703,Electronics,boAt,13637.98,19,11046.76,1,11046.76,3.3,34635,South,Warangal,UPI,Returned,Standard,VIP,Amazon App,Mobile,New,Marketplace,Not Returned,Poor,Spring,Lightning Deal,Non-Prime,Other,5
10704,Toys,Samsung,51956.78,47,27537.09,10,275370.9,3.5,48588,North,Bengaluru,Credit Card,Cancelled,Express,New,Desktop Web,Desktop,Renewed,Marketplace,Returned,Average,Spring,No Promotion,Non-Prime,Other,2
10705,Books,Puma,76852.78,7,71473.09,1,71473.09,4.0,36688,South,Chennai,Cash on Delivery,Delivered,Standard,New,Mobile Web,Desktop,New,Amazon,Returned,Good,Spring,Festival Sale,Prime,Male,3
10706,Books,HP,16595.94,0,16595.94,6,99575.64,4.7,5693,West,Bengaluru,UPI,Delivered,Same Day,VIP,Amazon.in,Tablet,New,Marketplace,Returned,Average,Spring,No Promotion,Prime,Male,6
10707,Beauty,Apple,75374.3,25,56530.73,3,169592.19,2.9,20266,West,Warangal,Debit Card,Cancelled,Prime,New,Desktop Web,Mobile,New,Amazon,Not Returned,Excellent,Monsoon,Bank Offer,Non-Prime,Female,6
10708,Toys,Philips,76126.29,50,38063.14,3,114189.42,2.5,43716,Central,Pune,Amazon Pay,Shipped,Express,Premium,Amazon.in,Desktop,New,Amazon,Not Returned,Good,Monsoon,Festival Sale,Prime,Female,7
10709,Toys,Philips,6179.68,42,3584.21,7,25089.47,3.6,26488,West,Warangal,Amazon Pay,Returned,Prime,Premium,Amazon.in,Mobile,New,Marketplace,Not Returned,Poor,Winter,No Promotion,Prime,Female,9
10710,Toys,Philips,2073.68,48,1078.31,1,1078.31,3.6,24122,East,Chennai,Net Banking,Returned,Express,Premium,Desktop Web,Desktop,Renewed,Marketplace,Not Returned,Average,Winter,Coupon,Prime,Other,4
10711,Grocery,HP,97397.75,24,74022.29,1,74022.29,3.9,41224,North,Delhi,Debit Card,Processing,Express,New,Desktop Web,Tablet,Renewed,Marketplace,Not Returned,Average,Spring,Bank Offer,Prime,Female,5
10712,Home & Kitchen,Amazon Basics,19498.59,9,17743.72,10,177437.2,4.6,29004,Central,Mumbai,Net Banking,Cancelled,Express,Premium,Desktop Web,Mobile,New,Amazon,Returned,Poor,Spring,Lightning Deal,Prime,Male,2
10713,Electronics,Nike,82248.49,11,73201.16,3,219603.48,4.5,6331,East,Chennai,UPI,Processing,Same Day,Regular,Desktop Web,Tablet,Renewed,Marketplace,Not Returned,Average,Spring,No Promotion,Prime,Female,6
10714,Beauty,Sony,56271.7,40,33763.02,8,270104.16,2.8,21566,South,Warangal,Credit Card,Processing,Standard,Premium,Desktop Web,Desktop,Renewed,Marketplace,Returned,Excellent,Winter,Bank Offer,Prime,Female,4
10715,Toys,Lenovo,26593.32,6,24997.72,1,24997.72,4.8,45875,North,Warangal,Debit Card,Delivered,Express,Premium,Amazon.in,Tablet,New,Amazon,Not Returned,Poor,Spring,Bank Offer,Non-Prime,Male,5
10716,Toys,boAt,13170.05,60,5268.02,10,52680.2,2.8,42262,West,Kolkata,Debit Card,Returned,Same Day,New,Amazon App,Tablet,Renewed,Amazon,Returned,Average,Summer,Lightning Deal,Prime,Male,7
10717,Fashion,Amazon Basics,49767.39,11,44292.98,4,177171.92,4.1,46621,North,Kolkata,Debit Card,Processing,Express,Premium,Amazon App,Tablet,New,Marketplace,Not Returned,Poor,Winter,Lightning Deal,Prime,Other,6
10718,Beauty,Apple,40853.01,46,22060.63,9,198545.67,4.2,42154,South,Vijayawada,Net Banking,Delivered,Standard,VIP,Desktop Web,Desktop,Renewed,Amazon,Not Returned,Good,Summer,Lightning Deal,Prime,Male,8
10719,Toys,boAt,69947.83,39,42668.18,4,170672.72,4.2,40899,Central,Kolkata,UPI,Cancelled,Express,Regular,Amazon.in,Mobile,Renewed,Amazon,Returned,Poor,Spring,No Promotion,Non-Prime,Male,6
10720,Beauty,Philips,90435.02,16,75965.42,10,759654.2,3.2,44564,Central,Hyderabad,Debit Card,Processing,Same Day,New,Amazon App,Tablet,Renewed,Amazon,Not Returned,Average,Monsoon,Lightning Deal,Non-Prime,Female,10
10721,Home & Kitchen,Samsung,80562.76,4,77340.25,8,618722.0,3.3,20778,Central,Mumbai,Debit Card,Returned,Standard,Regular,Amazon App,Mobile,Renewed,Marketplace,Returned,Excellent,Summer,Coupon,Prime,Male,8
10722,Fashion,Apple,27589.31,13,24002.7,7,168018.9,3.9,33926,West,Pune,Amazon Pay,Processing,Same Day,VIP,Amazon App,Desktop,Renewed,Marketplace,Not Returned,Poor,Winter,Bank Offer,Non-Prime,Other,4
10723,Beauty,boAt,87916.54,33,58904.08,3,176712.24,3.0,20751,East,Chennai,Credit Card,Cancelled,Standard,New,Amazon.in,Mobile,Renewed,Amazon,Not Returned,Poor,Summer,Lightning Deal,Non-Prime,Female,7
10724,Electronics,Philips,83371.45,47,44186.87,7,309308.09,2.6,17528,East,Warangal,Amazon Pay,Processing,Standard,New,Desktop Web,Tablet,Renewed,Amazon,Returned,Average,Winter,Bank Offer,Prime,Other,3
10725,Electronics,boAt,92926.8,60,37170.72,7,260195.04,3.9,68,North,Vijayawada,Amazon Pay,Returned,Prime,Premium,Desktop Web,Tablet,New,Amazon,Not Returned,Excellent,Spring,Festival Sale,Non-Prime,Male,1
10726,Books,Samsung,45973.35,16,38617.61,10,386176.1,3.7,3717,West,Vijayawada,Credit Card,Delivered,Prime,Regular,Desktop Web,Tablet,New,Marketplace,Returned,Excellent,Summer,Festival Sale,Prime,Other,9
10727,Fashion,Philips,76902.8,34,50755.85,3,152267.55,4.1,15218,Central,Pune,UPI,Returned,Prime,VIP,Mobile Web,Tablet,New,Amazon,Not Returned,Good,Monsoon,Lightning Deal,Non-Prime,Other,9
10728,Fashion,Nike,59246.47,54,27253.38,2,54506.76,2.9,43968,Central,Mumbai,Amazon Pay,Delivered,Standard,VIP,Mobile Web,Tablet,New,Amazon,Not Returned,Good,Summer,Bank Offer,Prime,Male,6
